,AL30,SNSBO,LK01Q,AE38,GD30,BMACTAA,GD35,Cash_MEP,Cash_ARS,Cash_CCL,ECOG,BIOX,FIPL,ERIC,PAAS,DGCU2,TECO2,CVH,ALGIIIA,TSLA,BPAT,YPFD,EDN,LAR,SH,UBT,SPY,VIST,KO,GBAN,METR,COIN,CEPU,AAPL,AUSO,BULMAAA,XLP,SAMI,SHY,HMY,GOOGL,PSQ,ASML,LLY,ARKK,BULL-IA,PAMP,SUPV,GGAL,ARGT,META,TRAN,VALE,TLT,CRES,SAN,ALUA,INTC,ADBE,MIRG,MELI,BBD,RIGAHOR,UNH,MSFT,VARIAS,BYMA,TXAR
2025-10-14,0.0,0.0,,0.0,-0.5228221279733516,0.0,0.0,0.75,292.6509817361989,468.1,283.0872753395273,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832.7255810546875,0.0,289.84458785693096,0.0,0.0,367.3861312866211,0.0,1316.961181640625,0.0,0.0,0.0,400.1480404285896,416.69098510742185,0.0,0.0,0.0,0.0,0.0,417.3581194882173,0.0,0.0,0.0,0.0,225.43356506347646,0.0,0.0,0.0,309.9458505802382,0.0,349.5340175628662,0.0,7.074668579101491,288.6113815548876,0.0,892.2199249267578,0.0,0.0,0.0,0.0,382.9716027832031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.3293469639646,0.0
2025-10-15,0.0,0.0,,0.0,-0.5233143234435481,0.0,0.0,0.75,295.57709813822504,468.1,284.3114748914517,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844.1909881591797,0.0,294.5694312634702,0.0,0.0,366.00460052490234,0.0,1322.8079833984375,0.0,0.0,0.0,402.5713030783691,410.2859851074219,0.0,0.0,0.0,0.0,0.0,451.21643114466445,0.0,0.0,0.0,0.0,231.53955688476552,0.0,0.0,0.0,320.31052321320266,0.0,360.9283523559571,0.0,7.163519287109303,290.47991907468213,0.0,890.2558898925781,0.0,0.0,0.0,0.0,376.91820556640624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.6386524608623,0.0
2025-10-16,0.0,0.0,,0.0,-0.523557093554441,0.0,0.0,0.75,528.858949818189,468.1,287.0091454771261,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831.775,0.0,293.9487250489002,0.0,0.0,368.5702896118164,0.0,1313.79931640625,0.0,0.0,0.0,389.1036269807458,402.905,0.0,0.0,0.0,0.0,0.0,439.57056276484303,0.0,0.0,0.0,0.0,-2.821197729640027e-14,0.0,0.0,0.0,315.38419398372656,0.0,360.38574600219727,0.0,7.108811035156179,278.7225745531296,0.0,896.9332885742188,0.0,0.0,0.0,0.0,375.32221252441406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.2436713413355,0.0
2025-10-17,0.0,0.0,,0.0,-0.5071278868077705,0.0,0.0,0.75,275.2587649083692,468.1,287.60146012466805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852.2613952636718,0.0,289.54175934232376,0.0,0.0,366.6953659057617,0.0,1321.2568359375,0.0,0.0,0.0,374.4049674953148,409.9443865966797,0.0,0.0,0.0,0.0,0.0,431.00441225497923,0.0,0.0,0.0,0.0,-2.8479822666849237e-14,0.0,0.0,0.0,308.1358243644429,0.0,352.5725250244141,0.0,7.157229614257741,269.24127696057974,0.0,895.5584716796875,0.0,0.0,0.0,0.0,379.91641113281247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.9530740577498,0.0
2025-10-18,0.0,0.0,,0.0,-0.5071278868077705,0.0,0.0,0.75,275.2587649083692,468.1,287.60146012466805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852.2613952636718,0.0,289.54175934232376,0.0,0.0,366.6953659057617,0.0,1321.2568359375,0.0,0.0,0.0,374.4049674953148,409.9443865966797,0.0,0.0,0.0,0.0,0.0,431.00441225497923,0.0,0.0,0.0,0.0,-2.8479822666849237e-14,0.0,0.0,0.0,308.1358243644429,0.0,352.5725250244141,0.0,7.157229614257741,269.24127696057974,0.0,895.5584716796875,0.0,0.0,0.0,0.0,379.91641113281247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.9530740577498,0.0
2025-10-19,0.0,0.0,,0.0,-0.5071278868077705,0.0,0.0,0.75,275.2587649083692,468.1,287.60146012466805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852.2613952636718,0.0,289.54175934232376,0.0,0.0,366.6953659057617,0.0,1321.2568359375,0.0,0.0,0.0,374.4049674953148,409.9443865966797,0.0,0.0,0.0,0.0,0.0,431.00441225497923,0.0,0.0,0.0,0.0,-2.8479822666849237e-14,0.0,0.0,0.0,308.1358243644429,0.0,352.5725250244141,0.0,7.157229614257741,269.24127696057974,0.0,895.5584716796875,0.0,0.0,0.0,0.0,379.91641113281247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.9530740577498,0.0
2025-10-20,0.0,0.0,,0.0,-0.5138341512545409,0.0,0.0,0.75,334.3278690914039,468.1,279.74168650473416,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.904292602539,0.0,277.91907461500057,0.0,0.0,362.8468704223633,0.0,1334.99853515625,0.0,0.0,0.0,356.144548413978,419.4115985107422,0.0,0.0,0.0,0.0,0.0,415.05019695792845,0.0,0.0,0.0,0.0,-2.883621008534059e-14,0.0,0.0,0.0,289.2220034869025,0.0,348.23180770329463,0.0,7.309475097656176,254.00903277059263,0.0,898.9954376220703,0.0,0.0,0.0,0.0,391.4759930419921,0.0,357.35871826171876,0.0,0.0,0.0,0.0,0.0,297.11743174301046,0.0
2025-10-21,0.0,0.0,,0.0,-0.5146996498456546,0.0,0.0,0.75,327.77099811316083,468.1,278.6201693295458,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.02600616455067,0.0,274.3989432768393,0.0,0.0,362.94551849365234,0.0,1334.978515625,0.0,0.0,0.0,351.30335245927006,413.11639404296875,0.0,0.0,0.0,0.0,0.0,395.25857834324614,0.0,0.0,0.0,0.0,-2.8362225694650133e-14,0.0,0.0,0.0,287.4983903176934,0.0,348.5574270240069,0.0,7.320457153320239,243.63091192585702,0.0,903.414306640625,0.0,0.0,0.0,0.0,407.60698608398434,0.0,364.14850830078126,0.0,0.0,0.0,0.0,0.0,296.99392250281016,0.0
2025-10-22,0.0,0.0,,0.0,-0.5028126500795326,0.0,0.0,0.75,653.1585170548447,468.1,276.1686375350505,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.3597012329101,0.0,272.12122899211016,0.0,0.0,364.91912841796875,0.0,1328.0382080078125,0.0,0.0,0.0,340.89393354767066,390.8025836181641,0.0,0.0,0.0,0.0,0.0,383.78523908078625,0.0,0.0,0.0,0.0,-2.7990063134549117e-14,0.0,0.0,0.0,288.1371307395569,0.0,358.32395935058594,0.0,7.321854248046802,239.92168719342274,0.0,904.0034484863281,0.0,0.0,0.0,0.0,0.0,0.0,356.185693359375,0.0,0.0,0.0,0.0,0.0,295.5921664637369,0.0
2025-10-23,0.0,0.0,,0.0,-0.5009759882223265,0.0,0.0,0.75,640.5327559192955,468.1,299.356546637214,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.46981109619134,0.0,294.57827235304677,0.0,0.0,362.94551849365234,0.0,1335.913330078125,0.0,0.0,0.0,368.3864451358461,393.7672119140625,0.0,0.0,0.0,0.0,0.0,401.8516250067676,0.0,0.0,0.0,0.0,-2.867738463146683e-14,0.0,0.0,0.0,299.68530517077176,0.0,378.07405853271484,0.0,7.327744750976489,245.07983241743332,0.0,897.8171539306641,0.0,0.0,0.0,0.0,0.0,0.0,365.2144116210938,0.0,0.0,0.0,0.0,0.0,306.9352386934215,0.0
2025-10-24,0.0,0.0,,0.0,-0.49501108320567183,0.0,0.0,0.75,574.5239468962118,468.1,300.2535413580556,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0572012329101,0.0,296.33480562618894,0.0,0.0,360.0838088989258,0.0,1346.8311767578125,0.0,0.0,0.0,373.84010741592317,432.4411895751953,0.0,0.0,0.0,0.0,0.0,393.6178496680882,0.0,0.0,0.0,0.0,-2.8585796652946117e-14,0.0,0.0,0.0,299.72454753281,0.0,384.47668827570726,0.0,7.371271362304613,252.35736457449983,0.0,898.2099151611328,0.0,0.0,0.0,0.0,0.0,0.0,367.3887182617188,0.0,0.0,0.0,0.0,0.0,317.2467096441031,0.0
2025-10-25,0.0,0.0,,0.0,-0.49501108320567183,0.0,0.0,0.75,574.5239468962118,468.1,300.2535413580556,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0572012329101,0.0,296.33480562618894,0.0,0.0,360.0838088989258,0.0,1346.8311767578125,0.0,0.0,0.0,373.84010741592317,432.4411895751953,0.0,0.0,0.0,0.0,0.0,393.6178496680882,0.0,0.0,0.0,0.0,-2.8585796652946117e-14,0.0,0.0,0.0,299.72454753281,0.0,384.47668827570726,0.0,7.371271362304613,252.35736457449983,0.0,898.2099151611328,0.0,0.0,0.0,0.0,0.0,0.0,367.3887182617188,0.0,0.0,0.0,0.0,0.0,317.2467096441031,0.0
2025-10-26,0.0,0.0,,0.0,-0.49501108320567183,0.0,0.0,0.75,574.5239468962118,468.1,300.2535413580556,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0572012329101,0.0,296.33480562618894,0.0,0.0,360.0838088989258,0.0,1346.8311767578125,0.0,0.0,0.0,373.84010741592317,432.4411895751953,0.0,0.0,0.0,0.0,0.0,393.6178496680882,0.0,0.0,0.0,0.0,-2.8585796652946117e-14,0.0,0.0,0.0,299.72454753281,0.0,384.47668827570726,0.0,7.371271362304613,252.35736457449983,0.0,898.2099151611328,0.0,0.0,0.0,0.0,0.0,0.0,367.3887182617188,0.0,0.0,0.0,0.0,0.0,317.2467096441031,0.0
2025-10-27,0.0,0.0,,0.0,-0.5650498328503325,0.0,0.0,0.75,625.7353312464538,468.1,421.53351631474226,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.9442135620116,0.0,370.58458571506605,0.0,0.0,355.84056854248047,0.0,1362.720703125,0.0,0.0,0.0,552.3003948911601,440.9445910644531,0.0,0.0,0.0,0.0,0.0,493.6308434360644,0.0,0.0,0.0,0.0,-2.932956611953475e-14,0.0,0.0,0.0,375.4270200999932,0.0,533.2537689208983,0.0,7.495664062499925,354.75674303976143,0.0,901.2540435791016,0.0,0.0,0.0,0.0,0.0,0.0,387.9944116210938,0.0,0.0,0.0,0.0,0.0,402.890540825937,0.0
2025-10-28,0.0,0.0,,0.0,-0.5829189247975467,0.0,0.0,0.75,617.5957424235421,468.1,433.4846939710816,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.15548767089837,0.0,380.22182496912,0.0,0.0,355.1498031616211,0.0,1366.340087890625,0.0,0.0,0.0,570.8021471141358,433.3684014892578,0.0,0.0,0.0,0.0,0.0,530.17004690509,0.0,0.0,0.0,0.0,-2.912203965932566e-14,0.0,0.0,0.0,378.53195019147944,0.0,568.6303939819336,0.0,7.501853637695238,377.09811704681476,0.0,903.6106872558594,0.0,0.0,0.0,0.0,0.0,0.0,389.3237817382813,0.0,0.0,0.0,0.0,0.0,425.16566627747886,0.0
2025-10-29,0.0,0.0,,0.0,-0.5936301252214403,0.0,0.0,0.75,1735.9226953622672,35.99,353.4950745768579,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.1251098632811,0.0,325.75722827480354,0.0,0.0,781.1124572753906,0.0,1366.996337890625,0.0,0.0,0.0,417.3675914244419,425.30418212890623,0.0,0.0,0.0,0.0,0.0,468.5639323871921,0.0,0.0,0.0,0.0,-2.968262978074108e-14,0.0,0.0,0.0,308.0513279404828,0.0,391.01720581054684,0.0,7.504149780273362,307.7936609542999,0.0,894.4783782958984,0.0,0.0,0.0,0.0,0.0,0.0,390.30638671875005,0.0,0.0,0.0,0.0,0.0,340.32934093933295,0.0
2025-10-30,0.0,0.0,,0.0,-0.573780501570764,0.0,0.0,0.75,480.46609776475566,68.6,349.0178843064046,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.5010061645507,0.0,311.7088027146356,0.0,0.0,1125.9174261474611,0.0,1351.9619140625,0.0,0.0,0.0,403.6047286245518,400.7822119140625,0.0,0.0,0.0,0.0,0.0,442.48769438600357,0.0,0.0,0.0,552.4520516395569,-2.981041317116386e-14,0.0,0.0,0.0,292.54761300274856,0.0,381.9964926905093,0.0,6.653571777343683,297.19793148575593,0.0,1600.6931762695312,0.0,0.0,0.0,0.0,0.0,0.0,401.3292016601563,0.0,0.0,0.0,0.0,0.0,336.75413729867705,0.0
2025-10-31,0.0,0.0,,0.0,-0.5763335805119002,0.0,0.0,0.75,478.0941031384763,72.44,375.3764296221141,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.1255975341796,0.0,327.8853571453107,0.0,0.0,1123.1304496765138,0.0,1356.396728515625,0.0,0.0,0.0,419.2748930456108,419.4115985107422,0.0,0.0,0.0,0.0,0.0,494.35023077292993,0.0,0.0,0.0,549.8618602752686,-2.936081147089307e-14,0.0,0.0,0.0,309.56941686521543,0.0,419.9972717285156,0.0,6.47267456054681,314.8807059227585,0.0,1595.9207153320312,0.0,0.0,0.0,0.0,0.0,0.0,395.6342016601563,0.0,0.0,0.0,0.0,0.0,366.3188056019038,0.0
2025-11-01,0.0,0.0,,0.0,-0.5763335805119002,0.0,0.0,0.75,478.0941031384763,72.44,375.3764296221141,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.1255975341796,0.0,327.8853571453107,0.0,0.0,1123.1304496765138,0.0,1356.396728515625,0.0,0.0,0.0,419.2748930456108,419.4115985107422,0.0,0.0,0.0,0.0,0.0,494.35023077292993,0.0,0.0,0.0,549.8618602752686,-2.936081147089307e-14,0.0,0.0,0.0,309.56941686521543,0.0,419.9972717285156,0.0,6.47267456054681,314.8807059227585,0.0,1595.9207153320312,0.0,0.0,0.0,0.0,0.0,0.0,395.6342016601563,0.0,0.0,0.0,0.0,0.0,366.3188056019038,0.0
2025-11-02,0.0,0.0,,0.0,-0.5763335805119002,0.0,0.0,0.75,478.0941031384763,72.44,375.3764296221141,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.1255975341796,0.0,327.8853571453107,0.0,0.0,1123.1304496765138,0.0,1356.396728515625,0.0,0.0,0.0,419.2748930456108,419.4115985107422,0.0,0.0,0.0,0.0,0.0,494.35023077292993,0.0,0.0,0.0,549.8618602752686,-2.936081147089307e-14,0.0,0.0,0.0,309.56941686521543,0.0,419.9972717285156,0.0,6.47267456054681,314.8807059227585,0.0,1595.9207153320312,0.0,0.0,0.0,0.0,0.0,0.0,395.6342016601563,0.0,0.0,0.0,0.0,0.0,366.3188056019038,0.0
2025-11-03,0.0,0.0,,0.0,-0.5712470472254928,0.0,0.0,133.96,344.0050695781353,72.44,375.89169069817234,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.0536950683593,0.0,333.99546163107755,0.0,0.0,1121.5821826171875,0.0,1358.9422607421875,0.0,0.0,0.0,417.23048088668133,403.11241638183594,0.0,0.0,0.0,0.0,0.0,517.7078627387693,0.0,0.0,0.0,547.4566698074341,-2.957119751433209e-14,0.0,0.0,0.0,322.3756373638055,0.0,432.7762581016347,0.0,6.366452636718686,322.7662753306255,0.0,1591.9292449951172,0.0,0.0,0.0,0.0,0.0,0.0,393.7879833984375,0.0,0.0,0.0,0.0,0.0,363.49193861722983,0.0
2025-11-04,0.0,0.0,,0.0,-0.5651592674380569,0.0,0.0,133.96,339.7861549082496,72.44,381.39225490613217,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.70260986328117,0.0,325.9263882555027,0.0,0.0,1134.5877935028077,0.0,1342.833984375,0.0,0.0,0.0,415.30689758212634,374.9304089355469,0.0,0.0,0.0,0.0,0.0,487.3445588723363,0.0,0.0,0.0,558.7425470352173,-2.8554466598293075e-14,0.0,0.0,0.0,314.8905060346617,0.0,421.8838439941406,0.0,6.262725830078062,322.8298014516104,0.0,1595.4771423339844,0.0,0.0,0.0,0.0,0.0,0.0,391.9672900390625,0.0,0.0,0.0,0.0,0.0,374.0428347383692,0.0
2025-11-05,0.0,0.0,,0.0,-0.5824385521082466,0.0,0.0,101.47,311.75876035018615,140.78,391.4805325492052,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.6907073974608,0.0,336.402292105932,0.0,0.0,1131.1815820312502,0.0,1347.4874267578125,0.0,0.0,0.0,431.9314002359339,389.54598510742187,0.0,0.0,0.0,0.0,0.0,490.80852402217994,0.0,0.0,0.0,555.0422430038452,-2.8931721520472984e-14,0.0,0.0,0.0,318.85612938817656,0.0,421.2431411408277,0.0,6.348881835937436,337.37035625587714,0.0,1578.0926513671875,0.0,0.0,0.0,0.0,0.0,0.0,391.319580078125,0.0,0.0,0.0,0.0,0.0,390.5533804934876,0.0
2025-11-06,0.0,0.0,,0.0,-0.5746901879375224,0.0,0.0,101.47,307.7671759189951,144.87,377.34805653857586,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.3691036987304,0.0,326.27157408663504,0.0,0.0,1143.56795791626,0.0,1333.02978515625,0.0,0.0,0.0,407.29841924668864,360.1684014892578,0.0,0.0,0.0,0.0,0.0,468.75593838570467,0.0,0.0,0.0,565.5880451202393,-2.8528408476703743e-14,0.0,0.0,0.0,308.8007392270761,0.0,409.70997619628906,0.0,6.17906555175775,334.4113571655521,0.0,1592.2842407226562,0.0,0.0,0.0,0.0,0.0,0.0,361.81611328125,0.0,0.0,0.0,0.0,0.0,373.0097904203269,0.0
2025-11-07,0.0,0.0,,0.0,-0.5812769112352775,0.0,0.0,101.47,319.5455591457732,144.87,387.49354635548724,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.8151889038085,0.0,335.0750501287658,0.0,0.0,1143.56795791626,0.0,1334.3421630859375,0.0,0.0,0.0,420.26309924529636,377.15081787109375,0.0,0.0,0.0,0.0,0.0,467.2538268093949,0.0,0.0,0.0,567.6231980323792,-2.8189129429681033e-14,0.0,0.0,0.0,310.391805183737,0.0,395.04444000659674,0.0,6.2067193603515,351.9556470883938,0.0,1588.9137725830078,0.0,0.0,0.0,0.0,0.0,0.0,358.46201660156254,0.0,0.0,0.0,0.0,0.0,367.78034968092896,0.0
2025-11-08,0.0,0.0,,0.0,-0.5812769112352775,0.0,0.0,101.47,319.5455591457732,144.87,387.49354635548724,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.8151889038085,0.0,335.0750501287658,0.0,0.0,1143.56795791626,0.0,1334.3421630859375,0.0,0.0,0.0,420.26309924529636,377.15081787109375,0.0,0.0,0.0,0.0,0.0,467.2538268093949,0.0,0.0,0.0,567.6231980323792,-2.8189129429681033e-14,0.0,0.0,0.0,310.391805183737,0.0,395.04444000659674,0.0,6.2067193603515,351.9556470883938,0.0,1588.9137725830078,0.0,0.0,0.0,0.0,0.0,0.0,358.46201660156254,0.0,0.0,0.0,0.0,0.0,367.78034968092896,0.0
2025-11-09,0.0,0.0,,0.0,-0.5812769112352775,0.0,0.0,101.47,319.5455591457732,144.87,387.49354635548724,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.8151889038085,0.0,335.0750501287658,0.0,0.0,1143.56795791626,0.0,1334.3421630859375,0.0,0.0,0.0,420.26309924529636,377.15081787109375,0.0,0.0,0.0,0.0,0.0,467.2538268093949,0.0,0.0,0.0,567.6231980323792,-2.8189129429681033e-14,0.0,0.0,0.0,310.391805183737,0.0,395.04444000659674,0.0,6.2067193603515,351.9556470883938,0.0,1588.9137725830078,0.0,0.0,0.0,0.0,0.0,0.0,358.46201660156254,0.0,0.0,0.0,0.0,0.0,367.78034968092896,0.0
2025-11-10,0.0,0.0,,0.0,-0.5887557468242006,0.0,0.0,101.47,316.22816503455175,44.87,398.0403120595994,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.6823110961913,0.0,341.2145636983039,0.0,0.0,1125.9174261474611,0.0,1355.163818359375,0.0,0.0,0.0,436.38993295219774,387.8745910644531,0.0,0.0,0.0,0.0,0.0,485.85289821632324,0.0,0.0,0.0,555.5973172187805,-2.8794234520606455e-14,0.0,0.0,100.0,316.02422678097946,0.0,397.96331176757815,0.0,6.307051391601499,366.94093741467714,0.0,1588.5590515136719,0.0,0.0,0.0,0.0,0.0,0.0,355.646806640625,0.0,0.0,0.0,0.0,0.0,358.1607903517767,0.0
2025-11-11,0.0,0.0,,0.0,-0.583664557588519,0.0,0.0,101.47,315.086565623265,44.87,398.34540089464144,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.0161950683593,0.0,341.0475851132032,0.0,0.0,1123.7498043823243,0.0,1358.2659912109375,0.0,0.0,0.0,446.977188155129,370.8922119140625,0.0,0.0,0.0,0.0,0.0,489.9402596487979,0.0,0.0,0.0,557.077431678772,-2.8340473888564643e-14,0.0,0.0,100.0,315.49183386475625,0.0,392.908670689638,0.0,6.260330200195249,385.8512791670281,0.0,1595.8320007324219,0.0,0.0,0.0,0.0,0.0,0.0,356.9269116210938,0.0,0.0,0.0,0.0,0.0,346.2195823896746,0.0
2025-11-12,0.0,0.0,,0.0,-0.5820870428295976,0.0,0.0,101.47,315.0059660467787,44.87,426.37002195730395,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.9060061645507,0.0,338.71965590645385,0.0,0.0,1123.1304496765138,0.0,1359.021728515625,0.0,0.0,0.0,438.82508023818076,370.88,0.0,0.0,0.0,0.0,0.0,495.3945464102981,0.0,0.0,0.0,557.2624325752258,-2.8753763286386645e-14,0.0,0.0,100.0,320.3818132376928,0.0,394.3325500488281,0.0,6.079931640624939,376.40905853383765,0.0,1598.6704559326172,0.0,0.0,0.0,0.0,0.0,0.0,357.66468505859376,0.0,0.0,0.0,0.0,0.0,351.90471633771176,0.0
2025-11-13,0.0,0.0,,0.0,-0.5877234247580612,0.0,0.0,101.47,319.9595753430596,44.87,427.9093193595366,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.00989013671864,0.0,338.5876115242519,0.0,0.0,1141.7100135040284,0.0,1336.4700927734375,0.0,0.0,0.0,424.02713549782754,345.4308178710937,0.0,0.0,0.0,0.0,0.0,505.5256235363455,0.0,0.0,0.0,568.9183115959167,-2.8269512856375467e-14,0.0,0.0,100.0,316.8773553965031,0.0,381.58912353515626,0.0,6.088717041015564,360.8179557420586,0.0,1585.5431671142578,0.0,0.0,0.0,0.0,0.0,0.0,345.27850830078125,0.0,0.0,0.0,0.0,0.0,350.4435669982707,0.0
2025-11-14,0.0,0.0,,0.0,-0.5787259104929896,0.0,0.0,101.47,312.13996227003605,44.87,429.75051054607866,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.3935061645507,0.0,348.8462983353992,0.0,0.0,1142.3292485046388,0.0,1336.25146484375,0.0,0.0,0.0,429.9804751451532,346.48,0.0,0.0,0.0,0.0,0.0,620.9044175015274,0.0,0.0,0.0,568.9183115959167,-2.7912491857239568e-14,0.0,0.0,100.0,322.1504079210823,0.0,375.96502990722655,0.0,6.084424438476502,381.5146026851038,0.0,1576.4962005615234,0.0,0.0,0.0,0.0,0.0,0.0,348.31128173828125,0.0,0.0,0.0,0.0,0.0,350.94597510955896,0.0
2025-11-15,0.0,0.0,,0.0,-0.5787259104929896,0.0,0.0,101.47,312.13996227003605,44.87,429.75051054607866,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.3935061645507,0.0,348.8462983353992,0.0,0.0,1142.3292485046388,0.0,1336.25146484375,0.0,0.0,0.0,429.9804751451532,346.48,0.0,0.0,0.0,0.0,0.0,620.9044175015274,0.0,0.0,0.0,568.9183115959167,-2.7912491857239568e-14,0.0,0.0,100.0,322.1504079210823,0.0,375.96502990722655,0.0,6.084424438476502,381.5146026851038,0.0,1576.4962005615234,0.0,0.0,0.0,0.0,0.0,0.0,348.31128173828125,0.0,0.0,0.0,0.0,0.0,350.94597510955896,0.0
2025-11-16,0.0,0.0,,0.0,-0.5787259104929896,0.0,0.0,101.47,312.13996227003605,44.87,429.75051054607866,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.3935061645507,0.0,348.8462983353992,0.0,0.0,1142.3292485046388,0.0,1336.25146484375,0.0,0.0,0.0,429.9804751451532,346.48,0.0,0.0,0.0,0.0,0.0,620.9044175015274,0.0,0.0,0.0,568.9183115959167,-2.7912491857239568e-14,0.0,0.0,100.0,322.1504079210823,0.0,375.96502990722655,0.0,6.084424438476502,381.5146026851038,0.0,1576.4962005615234,0.0,0.0,0.0,0.0,0.0,0.0,348.31128173828125,0.0,0.0,0.0,0.0,0.0,350.94597510955896,0.0
2025-11-17,0.0,0.0,,0.0,-0.5804849932496279,0.0,0.0,101.47,180.4477146497149,44.87,431.42483851377796,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0092135620116,0.0,343.8562483457816,0.0,0.0,1153.4770346832277,0.0,1323.80224609375,0.0,0.0,0.0,427.99467670090417,322.0190148925781,0.0,0.0,0.0,0.0,0.0,653.2361446146774,0.0,0.0,0.0,573.9136934280396,-2.8273393961339786e-14,0.0,0.0,100.0,317.8477722176046,0.0,366.354052734375,0.0,6.010048217773377,393.7495110784911,0.0,1580.398681640625,0.0,0.0,0.0,0.0,0.0,0.0,349.81239501953127,0.0,0.0,0.0,0.0,0.0,352.6265484355157,0.0
2025-11-18,0.0,0.0,,0.0,-0.5773014797611564,0.0,0.0,101.47,180.33733175095705,44.87,433.0247367407789,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.26249999999993,0.0,349.23732984882935,0.0,0.0,1163.07643409729,0.0,1312.6856689453125,0.0,0.0,0.0,430.66727142462065,319.38381042480466,0.0,0.0,0.0,0.0,0.0,614.7544170597308,0.0,0.0,0.0,580.7591915130615,-2.7831552776931736e-14,0.0,0.0,100.0,321.88468739853164,0.0,362.29611511230473,0.0,5.966920776367128,398.46536983396317,0.0,1579.8665313720703,0.0,0.0,0.0,0.0,0.0,0.0,349.9977099609375,0.0,0.0,0.0,0.0,0.0,354.52651485303056,0.0
2025-11-19,0.0,0.0,,0.0,-0.5880084815295011,0.0,0.0,101.47,1509.9825130527854,15.2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.0298901367187,0.0,345.5621949359896,0.0,0.0,0.0,0.0,1976.63525390625,0.0,0.0,0.0,422.27910702129753,313.89381042480466,0.0,0.0,0.0,0.0,0.0,317.01147227746054,0.0,0.0,152.05463012695313,0.0,-2.880920328685033e-14,0.0,0.0,100.0,320.81370882651555,0.0,353.8954742431641,0.0,5.893343505859316,395.01842890619787,0.0,1751.8595886230469,0.0,0.0,0.0,0.0,0.0,0.0,519.2949829101562,0.0,0.0,0.0,0.0,0.0,349.5341741881274,0.0
2025-11-20,0.0,0.0,,0.0,-0.5738854053890724,0.0,0.0,101.47,220.87845693314134,46.92,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.1823110961913,0.0,332.65451340167226,0.0,0.0,0.0,0.0,1946.5067138671875,0.0,0.0,0.0,393.7544436499472,290.5552044677734,0.0,0.0,0.0,0.0,0.0,304.66172221020537,0.0,0.0,150.30980224609377,0.0,-2.7193460834908443e-14,0.0,0.0,100.0,314.47178462254857,0.0,344.7828918457031,345.0020446777344,5.881663818359316,379.3996926345596,0.0,2550.1992263793945,0.0,0.0,0.0,0.0,0.0,0.0,474.9375,0.0,0.0,0.0,0.0,0.0,340.1064514259033,0.0
